profile_id,layer_index,base_idx,top_idx,base_height_m,top_height_m,base_height_agl_m,top_height_agl_m,base_pressure_hpa,top_pressure_hpa,base_temperature_c,top_temperature_c,depth_m,delta_t_c,mean_gradient_c_100m,position_type,embedded_gap_count,embedded_gap_depth_total_m,method
31004_20021027_0000_00,1,2,4,951.0,1497.3,271.0,817.3,916.0,850.0,-16.5,-7.5,546.3,9.0,1.6474464579901154,HE,0,0.0,gap_v3
31004_20021026_0000_00,0,3,4,1153.4,1284.6,473.4000000000001,604.5999999999999,896.0,882.0,-15.099999999999966,-10.099999999999966,131.19999999999982,5.0,3.810975609756103,HE,0,0.0,gap_v3
31004_20021026_0000_00,1,5,7,1494.3,1927.0,814.3,1247.0,860.0,816.0,-10.099999999999966,-9.299999999999956,432.70000000000005,0.8000000000000096,0.18488560203374382,HE,0,0.0,gap_v3
31004_20021025_0000_00,0,1,4,877.2,1529.3,197.20000000000005,849.3,928.0,850.0,-15.5,-10.099999999999966,652.0999999999999,5.400000000000034,0.8280938506364108,E,0,0.0,gap_v3
31004_20021025_0000_00,1,7,8,3001.4,3036.0,2321.4,2356.0,700.0,713.0,-19.69999999999999,-18.299999999999983,34.59999999999991,1.4000000000000057,4.046242774566501,HE,0,0.0,gap_v3
31004_20021025_0000_00,2,9,10,3424.5,3624.7,2744.5,2944.7,679.0,662.0,-20.899999999999977,-20.09999999999997,200.19999999999982,0.8000000000000078,0.3996003996004039,HE,0,0.0,gap_v3
31004_20021101_0000_00,0,3,4,2548.9,2778.4,1868.9,2098.4,748.0,727.0,-23.09999999999997,-21.49999999999997,229.5,1.5999999999999979,0.6971677559912844,HE,0,0.0,gap_v3
31004_20021024_0000_00,0,0,5,680.0,1449.6,0.0,769.5999999999999,944.0,861.0,-21.49999999999997,-13.299999999999956,769.5999999999999,8.200000000000015,1.0654885654885675,G,1,7.600000000000023,gap_v3
31004_20021028_0000_00,0,0,5,680.0,1565.8,0.0,885.8,944.0,849.0,-19.299999999999983,-7.299999999999954,885.8,12.000000000000028,1.3547076089410734,G,0,0.0,gap_v3
31004_20021028_0000_00,1,6,7,2418.7,2557.3,1738.6999999999998,1877.3000000000002,765.0,752.0,-9.699999999999989,-8.699999999999989,138.60000000000036,1.0,0.7215007215007196,HE,0,0.0,gap_v3
31004_20021031_0000_00,0,2,5,1468.9,2064.7,788.9000000000001,1384.6999999999998,859.0,799.0,-17.299999999999983,-14.699999999999989,595.7999999999997,2.5999999999999943,0.4363880496811003,HE,1,77.10000000000014,gap_v3
31004_20021029_0000_00,0,0,1,680.0,832.7,0.0,152.70000000000005,946.0,929.0,-18.899999999999977,-15.699999999999989,152.70000000000005,3.1999999999999886,2.095612311722323,G,0,0.0,gap_v3
31004_20021029_0000_00,1,3,11,969.4,2372.5,289.4,1692.5,914.0,771.0,-16.299999999999955,-7.899999999999977,1403.1,8.399999999999977,0.5986743639084867,HE,1,57.100000000000136,gap_v3
31004_20021029_0000_00,2,16,17,3735.4,3906.1,3055.4,3226.1,650.0,636.0,-15.699999999999989,-14.699999999999989,170.69999999999982,1.0,0.585823081429409,HE,0,0.0,gap_v3
31004_20021030_0000_00,0,3,6,1676.7,2167.7,996.7,1487.6999999999998,843.0,794.0,-16.69999999999999,-12.5,490.9999999999998,4.199999999999989,0.8553971486761691,HE,0,0.0,gap_v3
31004_20021103_0000_00,0,3,4,1672.5,1893.2,992.5,1213.2,831.0,809.0,-20.899999999999977,-20.299999999999983,220.70000000000005,0.5999999999999943,0.27186225645672596,HE,0,0.0,gap_v3
31004_20021103_0000_00,1,5,6,2339.0,2553.3,1659.0,1873.3000000000002,766.0,746.0,-22.299999999999983,-20.69999999999999,214.30000000000018,1.5999999999999943,0.7466168922071829,HE,0,0.0,gap_v3
31004_20021105_0000_00,0,4,5,2898.3,2909.3,2218.3,2229.3,700.0,716.0,-20.69999999999999,-19.299999999999983,11.0,1.4000000000000057,12.727272727272778,HE,0,0.0,gap_v3
31004_20021105_0000_00,1,6,8,3580.7,3798.8,2900.7,3118.8,658.0,640.0,-24.49999999999997,-21.299999999999983,218.10000000000036,3.1999999999999886,1.4672168729940318,HE,0,0.0,gap_v3
31004_20021104_0000_00,0,0,3,680.0,945.6,0.0,265.6,933.0,904.0,-18.49999999999997,-14.5,265.6,3.9999999999999716,1.5060240963855314,G,0,0.0,gap_v3
31004_20021104_0000_00,1,5,6,2176.0,2614.4,1496.0,1934.4,779.0,738.0,-18.299999999999983,-16.299999999999955,438.4000000000001,2.0000000000000284,0.4562043795620502,HE,0,0.0,gap_v3
31004_20021102_0000_00,0,6,7,3271.9,3495.7,2591.9,2815.7,682.0,663.0,-25.899999999999977,-25.49999999999997,223.79999999999973,0.4000000000000057,0.1787310098302083,HE,0,0.0,gap_v3
31004_20021106_0000_00,0,4,5,4059.3,4275.1,3379.3,3595.1000000000004,621.0,604.0,-30.299999999999983,-29.69999999999999,215.80000000000018,0.5999999999999943,0.27803521779425105,HE,0,0.0,gap_v3
31004_20021109_0000_00,0,0,3,680.0,2011.8,0.0,1331.8,925.0,788.0,-22.09999999999997,-13.899999999999975,1331.8,8.199999999999994,0.6157080642739146,G,0,0.0,gap_v3
31004_20021109_0000_00,1,5,6,5230.7,5355.0,4550.7,4675.0,500.0,515.0,-29.09999999999997,-28.49999999999997,124.30000000000018,0.5999999999999979,0.4827031375703918,HE,0,0.0,gap_v3
31004_20021115_0000_00,0,3,5,1492.7,2165.7,812.7,1485.6999999999998,852.0,785.0,-28.899999999999977,-16.899999999999977,672.9999999999998,12.0,1.7830609212481432,HE,0,0.0,gap_v3
31004_20021110_0000_00,0,0,1,680.0,883.0,0.0,203.0,923.0,901.0,-18.09999999999997,-15.899999999999975,203.0,2.199999999999994,1.0837438423645291,G,0,0.0,gap_v3
31004_20021114_0000_00,0,3,6,1461.7,2139.3,781.7,1459.3000000000002,847.0,780.0,-28.299999999999983,-14.899999999999975,677.6000000000001,13.400000000000007,1.9775678866587965,HE,0,0.0,gap_v3
31004_20021112_0000_00,0,3,4,1413.7,2109.6,733.7,1429.6,851.0,782.0,-26.49999999999997,-25.09999999999997,695.8999999999999,1.4000000000000021,0.20117833021985954,HE,0,0.0,gap_v3
31004_20021112_0000_00,1,5,6,2711.9,2730.3,2031.9,2050.3,726.0,700.0,-27.09999999999997,-26.49999999999997,18.40000000000009,0.5999999999999979,3.2608695652173636,HE,0,0.0,gap_v3
31004_20021112_0000_00,2,9,10,5120.6,5372.9,4440.6,4692.9,500.0,516.0,-36.89999999999998,-35.29999999999998,252.29999999999927,1.5999999999999943,0.6341656757827978,HE,0,0.0,gap_v3
31004_20021116_0000_00,0,0,1,680.0,841.1,0.0,161.10000000000002,950.0,932.0,-29.69999999999999,-25.69999999999999,161.10000000000002,4.0,2.482929857231533,G,0,0.0,gap_v3
31004_20021116_0000_00,1,3,6,1406.4,1844.4,726.4000000000001,1164.4,871.0,826.0,-26.09999999999997,-14.699999999999989,438.0,11.39999999999998,2.602739726027393,HE,0,0.0,gap_v3
31004_20021116_0000_00,2,14,15,5370.9,5702.7,4690.9,5022.7,500.0,505.0,-34.29999999999998,-33.89999999999998,331.8000000000002,0.4000000000000057,0.12055455093429941,HE,0,0.0,gap_v3
31004_20021120_0000_00,0,0,2,680.0,924.4,0.0,244.39999999999998,943.0,916.0,-27.09999999999997,-21.299999999999983,244.39999999999998,5.7999999999999865,2.373158756137474,G,0,0.0,gap_v3
31004_20021120_0000_00,1,3,5,1443.3,2399.5,763.3,1719.5,850.0,766.0,-21.299999999999983,-18.09999999999997,956.2,3.2000000000000135,0.3346580213344503,HE,0,0.0,gap_v3
31004_20021120_0000_00,2,9,10,5290.8,5588.2,4610.8,4908.2,500.0,509.0,-34.89999999999998,-33.89999999999998,297.39999999999964,1.0,0.3362474781439143,HE,0,0.0,gap_v3
31004_20021119_0000_00,0,0,5,680.0,1760.0,0.0,1080.0,946.0,831.0,-37.89999999999998,-23.299999999999983,1080.0,14.599999999999994,1.3518518518518514,G,2,117.69999999999982,gap_v3
31004_20021119_0000_00,1,9,10,5220.7,5436.9,4540.7,4756.9,500.0,521.0,-37.69999999999999,-35.49999999999997,216.19999999999982,2.200000000000017,1.0175763182238755,HE,0,0.0,gap_v3
31004_20021111_0000_00,0,2,3,1192.4,1311.4,512.4000000000001,631.4000000000001,873.0,850.0,-27.299999999999983,-26.09999999999997,119.0,1.2000000000000135,1.008403361344549,HE,0,0.0,gap_v3
31004_20021111_0000_00,1,5,6,2028.0,2269.3,1348.0,1589.3000000000002,789.0,766.0,-26.69999999999999,-23.299999999999983,241.30000000000018,3.4000000000000057,1.4090343970161638,HE,0,0.0,gap_v3
31004_20021111_0000_00,2,10,11,5100.6,5162.3,4420.6,4482.3,500.0,530.0,-37.099999999999966,-35.89999999999998,61.69999999999982,1.1999999999999886,1.9448946515396957,HE,0,0.0,gap_v3
31004_20021118_0000_00,0,3,4,1445.0,1690.1,765.0,1010.0999999999999,856.0,831.0,-31.299999999999983,-29.49999999999997,245.0999999999999,1.8000000000000114,0.7343941248470062,HE,0,0.0,gap_v3
31004_20021118_0000_00,1,5,7,2271.9,2867.2,1591.9,2187.2,774.0,719.0,-31.69999999999999,-30.49999999999997,595.2999999999997,1.200000000000017,0.2015790357802818,HE,0,0.0,gap_v3
31004_20021118_0000_00,2,9,10,5200.8,5300.8,4520.8,4620.8,533.0,526.0,-39.89999999999998,-38.69999999999999,100.0,1.1999999999999886,1.1999999999999886,HE,0,0.0,gap_v3
31004_20021113_0000_00,0,3,5,1709.2,2414.9,1029.2,1734.9,822.0,754.0,-30.49999999999997,-20.49999999999997,705.7,10.0,1.4170327334561428,HE,0,0.0,gap_v3
31004_20021117_0000_00,0,2,5,1402.4,1843.5,722.4000000000001,1163.5,865.0,820.0,-26.69999999999999,-22.899999999999977,441.0999999999999,3.8000000000000114,0.8614826569938817,HE,0,0.0,gap_v3
31004_20021129_0000_00,0,2,3,1221.1,1324.4,541.0999999999999,644.4000000000001,870.0,850.0,-24.299999999999983,-22.899999999999977,103.30000000000018,1.4000000000000057,1.3552758954501483,HE,0,0.0,gap_v3
31004_20021129_0000_00,1,7,8,5090.6,5541.9,4410.6,4861.9,500.0,504.0,-38.69999999999999,-38.29999999999998,451.2999999999993,0.4000000000000057,0.08863283846665329,HE,0,0.0,gap_v3
31004_20021123_0000_00,0,0,2,680.0,888.9,0.0,208.89999999999998,938.0,915.0,-16.099999999999966,-15.699999999999989,208.89999999999998,0.39999999999997726,0.1914791766395296,G,0,0.0,gap_v3
31004_20021127_0000_00,0,1,3,1291.8,1758.0,611.8,1078.0,858.0,811.0,-14.299999999999956,-7.5,466.20000000000005,6.799999999999956,1.4586014586014493,HE,0,0.0,gap_v3
31004_20021122_0000_00,0,0,4,680.0,1828.9,0.0,1148.9,931.0,811.0,-20.09999999999997,-13.099999999999966,1148.9,7.0000000000000036,0.6092784402471932,G,0,0.0,gap_v3
31004_20021122_0000_00,1,8,9,5250.8,5301.9,4570.8,4621.9,500.0,522.0,-33.099999999999966,-31.49999999999997,51.099999999999454,1.5999999999999943,3.1311154598826056,HE,0,0.0,gap_v3
31004_20021128_0000_00,0,3,4,1667.0,1970.3,987.0,1290.3,828.0,798.0,-20.49999999999997,-18.899999999999977,303.29999999999995,1.5999999999999943,0.5275304978569055,HE,0,0.0,gap_v3
31004_20021128_0000_00,1,5,7,2715.7,3308.0,2035.6999999999998,2628.0,728.0,676.0,-23.09999999999997,-19.49999999999997,592.3000000000002,3.599999999999998,0.6078001013000163,HE,0,0.0,gap_v3
31004_20021128_0000_00,2,10,11,5250.8,5368.1,4570.8,4688.1,500.0,518.0,-31.899999999999977,-29.69999999999999,117.30000000000018,2.1999999999999886,1.8755328218243694,HE,0,0.0,gap_v3
31004_20021121_0000_00,0,0,3,680.0,1265.2,0.0,585.2,934.0,871.0,-26.49999999999997,-14.299999999999956,585.2,12.200000000000015,2.0847573479152453,G,0,0.0,gap_v3
31004_20021203_0000_00,0,0,5,680.0,1794.8,0.0,1114.8,934.0,817.0,-38.49999999999997,-29.899999999999977,1114.8,8.599999999999994,0.7714388231072833,G,0,0.0,gap_v3
31004_20021203_0000_00,1,10,11,5030.6,5225.5,4350.6,4545.5,500.0,529.0,-39.69999999999999,-38.69999999999999,194.89999999999964,1.0,0.51308363263212,HE,0,0.0,gap_v3
31004_20021125_0000_00,0,4,5,1938.3,2416.1,1258.3,1736.1,808.0,762.0,-27.09999999999997,-25.09999999999997,477.79999999999995,2.0,0.41858518208455425,HE,0,0.0,gap_v3
31004_20021125_0000_00,1,8,9,5150.7,5447.0,4470.7,4767.0,500.0,517.0,-42.099999999999966,-41.099999999999966,296.3000000000002,1.0,0.3374957813027335,HE,0,0.0,gap_v3
31004_20021126_0000_00,0,1,3,741.6,1161.2,61.60000000000002,481.20000000000005,925.0,881.0,-17.49999999999997,-15.699999999999989,419.6,1.799999999999983,0.42897998093421896,E,0,0.0,gap_v3
31004_20021126_0000_00,1,7,8,2819.3,2880.3,2139.3,2200.3,700.0,714.0,-22.09999999999997,-21.299999999999983,61.0,0.7999999999999865,1.3114754098360435,HE,0,0.0,gap_v3
31004_20021202_0000_00,0,0,3,680.0,1171.2,0.0,491.20000000000005,932.0,879.0,-38.49999999999997,-27.69999999999999,491.20000000000005,10.799999999999983,2.198697068403905,G,0,0.0,gap_v3
31004_20021202_0000_00,1,5,6,2325.5,2551.3,1645.5,1871.3000000000002,764.0,743.0,-32.29999999999998,-31.899999999999977,225.80000000000018,0.4000000000000057,0.17714791851195985,HE,0,0.0,gap_v3
31004_20021202_0000_00,2,8,9,4990.5,5109.5,4310.5,4429.5,500.0,536.0,-46.69999999999999,-45.099999999999966,119.0,1.6000000000000227,1.3445378151260696,HE,0,0.0,gap_v3
31004_20021201_0000_00,0,3,4,1517.7,2344.8,837.7,1664.8000000000002,844.0,763.0,-34.49999999999997,-33.099999999999966,827.1000000000001,1.4000000000000057,0.16926611050658993,HE,0,0.0,gap_v3
31004_20021204_0000_00,0,0,5,680.0,1689.0,0.0,1009.0,939.0,832.0,-41.099999999999966,-30.09999999999997,1009.0,10.999999999999996,1.090188305252725,G,0,0.0,gap_v3
31004_20021130_0000_00,0,0,2,680.0,1060.4,0.0,380.4000000000001,926.0,885.0,-30.69999999999999,-22.49999999999997,380.4000000000001,8.200000000000017,2.155625657202948,G,0,0.0,gap_v3
31004_20021208_0000_00,0,0,2,680.0,1021.9,0.0,341.9,953.0,915.0,-39.29999999999998,-35.29999999999998,341.9,4.0,1.16993272886809,G,0,0.0,gap_v3
31004_20021205_0000_00,0,0,3,680.0,1196.3,0.0,516.3,938.0,882.0,-38.29999999999998,-30.69999999999999,516.3,7.599999999999994,1.4720123958938591,G,0,0.0,gap_v3
31004_20021205_0000_00,1,5,6,1660.4,2146.6,980.4000000000001,1466.6,834.0,786.0,-32.89999999999998,-31.49999999999997,486.1999999999998,1.4000000000000057,0.28794734677087747,HE,0,0.0,gap_v3
31004_20021215_0000_00,0,6,7,5080.6,5144.1,4400.6,4464.1,500.0,537.0,-43.49999999999997,-40.29999999999998,63.5,3.1999999999999886,5.03937007874014,HE,0,0.0,gap_v3
31004_20021207_0000_00,0,0,2,680.0,913.0,0.0,233.0,952.0,926.0,-44.099999999999966,-37.099999999999966,233.0,7.0,3.004291845493562,G,0,0.0,gap_v3
31004_20021207_0000_00,1,3,5,1216.4,2540.0,536.4000000000001,1860.0,893.0,760.0,-38.69999999999999,-33.099999999999966,1323.6,5.600000000000023,0.4230885463886388,HE,0,0.0,gap_v3
31004_20021212_0000_00,0,0,3,680.0,1320.6,0.0,640.5999999999999,937.0,868.0,-20.09999999999997,-9.899999999999975,640.5999999999999,10.199999999999994,1.5922572588198558,G,0,0.0,gap_v3
31004_20021212_0000_00,1,5,6,2003.9,2221.3,1323.9,1541.3000000000002,799.0,778.0,-13.5,-12.899999999999975,217.4000000000001,0.6000000000000245,0.2759889604415935,HE,0,0.0,gap_v3
31004_20021206_0000_00,0,2,5,1052.2,2041.2,372.20000000000005,1361.2,905.0,803.0,-37.69999999999999,-31.69999999999999,989.0,6.0,0.6066734074823054,HE,1,61.0,gap_v3
31004_20021206_0000_00,1,6,7,2789.3,2824.5,2109.3,2144.5,700.0,729.0,-34.89999999999998,-33.49999999999997,35.19999999999982,1.4000000000000057,3.977272727272764,HE,0,0.0,gap_v3
31004_20021209_0000_00,0,2,8,1107.4,3493.2,427.4000000000001,2813.2,900.0,671.0,-37.29999999999998,-24.299999999999983,2385.7999999999997,13.0,0.544890602732836,HE,0,0.0,gap_v3
31004_20021216_0000_00,0,0,3,680.0,1341.2,0.0,661.2,935.0,864.0,-27.299999999999983,-23.299999999999983,661.2,4.0,0.6049606775559588,G,0,0.0,gap_v3
31004_20021210_0000_00,0,2,6,1165.3,2831.4,485.29999999999995,2151.4,890.0,700.0,-33.099999999999966,-22.69999999999999,1666.1000000000001,10.399999999999977,0.6242122321589326,HE,0,0.0,gap_v3
31004_20021211_0000_00,0,2,6,1231.7,1905.2,551.7,1225.2,882.0,813.0,-27.49999999999997,-17.099999999999966,673.5,10.400000000000006,1.5441722345953979,HE,1,37.700000000000045,gap_v3
31004_20021211_0000_00,1,7,8,2508.0,2735.6,1828.0,2055.6,755.0,734.0,-18.49999999999997,-17.099999999999966,227.5999999999999,1.4000000000000057,0.6151142355008815,HE,0,0.0,gap_v3
31004_20021211_0000_00,2,13,14,5330.8,5448.5,4650.8,4768.5,500.0,518.0,-27.299999999999983,-25.69999999999999,117.69999999999982,1.5999999999999943,1.359388275276123,HE,0,0.0,gap_v3
31004_20021213_0000_00,0,0,4,680.0,1980.4,0.0,1300.4,939.0,803.0,-26.899999999999977,-21.299999999999983,1300.4,5.599999999999994,0.4306367271608731,G,0,0.0,gap_v3
31004_20021213_0000_00,1,6,8,2987.9,3343.9,2307.9,2663.9,709.0,678.0,-24.09999999999997,-23.299999999999983,356.0,0.7999999999999865,0.22471910112359172,HE,0,0.0,gap_v3
31004_20021213_0000_00,2,9,10,4224.7,4379.6,3544.7,3699.6000000000004,606.0,594.0,-26.899999999999977,-26.299999999999983,154.90000000000055,0.5999999999999943,0.3873466752743655,HE,0,0.0,gap_v3
31004_20021214_0000_00,0,6,7,5120.6,5630.3,4440.6,4950.3,500.0,504.0,-41.89999999999998,-41.49999999999997,509.6999999999998,0.4000000000000057,0.07847753580537685,HE,0,0.0,gap_v3
31004_20021217_0000_00,0,0,2,680.0,1047.7,0.0,367.70000000000005,934.0,894.0,-25.899999999999977,-23.899999999999977,367.70000000000005,2.0,0.5439216752787598,G,0,0.0,gap_v3
31004_20021220_0000_00,0,1,2,752.5,1113.4,72.5,433.4000000000001,925.0,887.0,-20.49999999999997,-19.899999999999977,360.9000000000001,0.5999999999999943,0.16625103906899255,E,0,0.0,gap_v3
31004_20021219_0000_00,0,0,2,680.0,1225.9,0.0,545.9000000000001,936.0,877.0,-23.49999999999997,-22.899999999999977,545.9000000000001,0.5999999999999943,0.10991023997068955,G,0,0.0,gap_v3
31004_20021219_0000_00,1,4,5,1862.8,2160.4,1182.8,1480.4,812.0,783.0,-26.299999999999983,-25.899999999999977,297.60000000000014,0.4000000000000057,0.13440860215053949,HE,0,0.0,gap_v3
31004_20021219_0000_00,2,6,7,2777.3,2973.6,2097.3,2293.6,700.0,708.0,-29.69999999999999,-29.299999999999983,196.29999999999973,0.4000000000000057,0.20376974019358443,HE,0,0.0,gap_v3
31004_20021221_0000_00,0,0,1,680.0,787.5,0.0,107.5,939.0,925.0,-24.299999999999983,-23.299999999999983,107.5,1.0,0.9302325581395349,G,0,0.0,gap_v3
31004_20021221_0000_00,1,5,6,2782.3,2909.3,2102.3,2229.3,700.0,716.0,-30.899999999999977,-30.49999999999997,127.0,0.4000000000000057,0.31496062992126433,HE,0,0.0,gap_v3
31004_20021223_0000_00,0,3,4,1808.4,2800.1,1128.4,2120.1,827.0,732.0,-32.29999999999998,-28.09999999999997,991.6999999999998,4.2000000000000135,0.4235151759604734,HE,0,0.0,gap_v3
31004_20021225_0000_00,0,4,5,2805.4,2985.2,2125.4,2305.2,700.0,710.0,-30.299999999999983,-29.299999999999983,179.79999999999973,1.0,0.5561735261401566,HE,0,0.0,gap_v3
31004_20021226_0000_00,0,2,4,1387.3,2157.0,707.3,1477.0,850.0,785.0,-27.899999999999977,-25.899999999999977,769.7,2.0,0.2598414966870209,HE,0,0.0,gap_v3
31004_20021226_0000_00,1,6,7,5170.7,5592.7,4490.7,4912.7,500.0,506.0,-34.29999999999998,-33.89999999999998,422.0,0.4000000000000057,0.09478672985782126,HE,0,0.0,gap_v3
31004_20021224_0000_00,0,3,4,1685.6,2191.7,1005.5999999999999,1511.6999999999998,835.0,785.0,-27.299999999999983,-24.899999999999977,506.0999999999999,2.4000000000000057,0.4742145820984007,HE,0,0.0,gap_v3
31004_20021224_0000_00,1,5,7,2637.4,2868.0,1957.4,2188.0,743.0,722.0,-28.09999999999997,-25.49999999999997,230.5999999999999,2.599999999999998,1.1274934952298348,HE,0,0.0,gap_v3
31004_20021222_0000_00,0,3,4,1873.6,2441.9,1193.6,1761.9,817.0,762.0,-30.299999999999983,-28.299999999999983,568.3000000000002,2.0,0.3519267992257609,HE,0,0.0,gap_v3
31004_20021229_0000_00,0,2,4,1120.4,1949.9,440.4000000000001,1269.9,891.0,806.0,-34.099999999999966,-33.099999999999966,829.5,1.0,0.12055455093429777,HE,0,0.0,gap_v3
31004_20021228_0000_00,0,2,4,1347.9,1718.7,667.9000000000001,1038.7,867.0,829.0,-34.89999999999998,-32.49999999999997,370.79999999999995,2.4000000000000057,0.647249190938513,HE,0,0.0,gap_v3
31004_20021230_0000_00,0,0,2,680.0,1038.0,0.0,358.0,935.0,896.0,-36.49999999999997,-30.49999999999997,358.0,6.0,1.675977653631285,G,0,0.0,gap_v3
31004_20021230_0000_00,1,5,6,2763.7,3240.1,2083.7,2560.1,726.0,684.0,-33.89999999999998,-33.49999999999997,476.4000000000001,0.4000000000000057,0.08396305625524887,HE,0,0.0,gap_v3
31004_20021227_0000_00,0,4,5,2691.4,3321.0,2011.4,2641.0,700.0,672.0,-33.099999999999966,-32.49999999999997,629.5999999999999,0.5999999999999943,0.09529860228716557,HE,0,0.0,gap_v3
31004_20021231_0000_00,0,0,3,680.0,1062.7,0.0,382.70000000000005,943.0,901.0,-35.29999999999998,-31.69999999999999,382.70000000000005,3.5999999999999943,0.9406846093545842,G,0,0.0,gap_v3
31004_20021231_0000_00,1,4,8,1297.4,3067.1,617.4000000000001,2387.1,876.0,705.0,-32.49999999999997,-26.69999999999999,1769.6999999999998,5.799999999999983,0.3277391648301963,HE,0,0.0,gap_v3
31004_20020101_1200_12,0,0,6,680.0,1840.0,0.0,1160.0,938.0,816.0,-34.49999999999997,-20.09999999999997,1160.0,14.400000000000002,1.2413793103448278,G,1,59.200000000000045,gap_v3
31004_20020111_1200_12,0,2,4,1278.1,1561.0,598.0999999999999,881.0,865.0,836.0,-28.49999999999997,-27.899999999999977,282.9000000000001,0.5999999999999943,0.21208907741251118,HE,0,0.0,gap_v3
31004_20020107_1200_12,0,0,4,680.0,1725.1,0.0,1045.1,942.0,831.0,-31.49999999999997,-20.69999999999999,1045.1,10.799999999999983,1.0333939335948696,G,0,0.0,gap_v3
31004_20020115_1200_12,0,0,4,680.0,1709.9,0.0,1029.9,938.0,829.0,-23.299999999999983,-18.299999999999983,1029.9,5.0,0.48548402757549275,G,0,0.0,gap_v3
31004_20020104_1200_12,0,0,3,680.0,1160.6,0.0,480.5999999999999,934.0,882.0,-22.299999999999983,-17.299999999999983,480.5999999999999,5.0,1.040366208905535,G,0,0.0,gap_v3
31004_20020104_1200_12,1,5,6,2216.1,2666.9,1536.1,1986.9,776.0,734.0,-22.899999999999977,-22.299999999999983,450.8000000000002,0.5999999999999943,0.1330967169476473,HE,0,0.0,gap_v3
31004_20020109_1200_12,0,0,1,680.0,911.3,0.0,231.29999999999995,922.0,897.0,-22.899999999999977,-18.49999999999997,231.29999999999995,4.400000000000006,1.9022913964548234,G,0,0.0,gap_v3
31004_20020105_1200_12,0,2,4,1126.8,1357.6,446.79999999999995,677.5999999999999,878.0,854.0,-12.699999999999989,-11.899999999999975,230.79999999999995,0.8000000000000131,0.3466204506065915,HE,0,0.0,gap_v3
31004_20020113_1200_12,0,2,3,798.7,1345.4,118.70000000000005,665.4000000000001,916.0,850.0,-17.299999999999983,-15.099999999999966,546.7,2.200000000000017,0.40241448692153226,E,0,0.0,gap_v3
31004_20020113_1200_12,1,8,9,5140.7,5564.9,4460.7,4884.9,500.0,503.0,-40.49999999999997,-40.099999999999966,424.1999999999998,0.4000000000000057,0.09429514380009568,HE,0,0.0,gap_v3
31004_20020102_1200_12,0,2,3,1021.2,1349.4,341.20000000000005,669.4000000000001,893.0,850.0,-18.899999999999977,-16.899999999999977,328.20000000000005,2.0,0.6093845216331505,HE,0,0.0,gap_v3
31004_20020114_1200_12,0,3,4,1662.6,1954.2,982.5999999999999,1274.2,832.0,803.0,-29.299999999999983,-24.299999999999983,291.60000000000014,5.0,1.7146776406035658,HE,0,0.0,gap_v3
