profile_id,datetime_utc,year,month,cycle,layer_index,position_type,base_pressure_hpa,top_pressure_hpa,base_height_m,top_height_m,base_height_agl_m,top_height_agl_m,depth_m,delta_t_c,gamma_c_per_100m,confirm_drop_c
31004_20130128_1200_12,2013-01-28 12:00:00,2013,1,12,0,HE,838.0,801.0,1550.1,1922.0,870.0999999999999,1242.0,371.9000000000001,1.1999999999999886,0.32266738370529396,-2.7999999999999865
31004_20130129_1200_12,2013-01-29 12:00:00,2013,1,12,0,HE,832.0,808.0,1680.2,1920.9,1000.2,1240.9,240.70000000000005,0.5999999999999943,0.2492729538845011,-4.799999999999983
31004_20130130_0000_00,2013-01-30 00:00:00,2013,1,00,0,HE,844.0,808.0,1579.5,1938.3,899.5,1258.3,358.79999999999995,1.0,0.2787068004459309,-5.599999999999994
31004_20130130_1200_12,2013-01-30 12:00:00,2013,1,12,0,E,925.0,918.0,788.5,870.4,108.5,190.39999999999998,81.89999999999998,0.8000000000000078,0.9768009768009867,-4.2000000000000135
31004_20130131_0000_00,2013-01-31 00:00:00,2013,1,00,0,HE,895.0,850.0,1100.8,1412.3,420.79999999999995,732.3,311.5,2.2000000000000135,0.7062600321027331,-5.0
31004_20130131_1200_12,2013-01-31 12:00:00,2013,1,12,0,E,925.0,913.0,826.6,960.8,146.60000000000002,280.79999999999995,134.19999999999993,0.4000000000000057,0.29806259314456474,-3.5999999999999943
31004_20130201_0000_00,2013-02-01 00:00:00,2013,2,00,0,G,941.0,911.0,680.0,952.5,0.0,272.5,272.5,6.0,2.2018348623853212,-2.5999999999999943
31004_20130201_1200_12,2013-02-01 12:00:00,2013,2,12,0,G,938.0,902.0,680.0,1008.9,0.0,328.9,328.9,7.599999999999994,2.310732745515353,-1.5999999999999943
31004_20130202_0000_00,2013-02-02 00:00:00,2013,2,00,0,G,934.0,907.0,680.0,926.8,0.0,246.79999999999995,246.79999999999995,4.599999999999994,1.8638573743922187,-2.0
31004_20130202_1200_12,2013-02-02 12:00:00,2013,2,12,0,G,935.0,917.0,680.0,843.7,0.0,163.70000000000005,163.70000000000005,6.800000000000011,4.153940134392187,-1.8000000000000114
31004_20130203_0000_00,2013-02-03 00:00:00,2013,2,00,0,G,936.0,886.0,680.0,1140.7,0.0,460.70000000000005,460.70000000000005,8.199999999999989,1.7799001519426934,-1.0
31004_20130203_1200_12,2013-02-03 12:00:00,2013,2,12,0,G,938.0,910.0,680.0,934.9,0.0,254.89999999999998,254.89999999999998,8.799999999999983,3.4523342487249837,-2.0
31004_20130203_1200_12,2013-02-03 12:00:00,2013,2,12,1,HE,810.0,776.0,1900.6,2250.9,1220.6,1570.9,350.3000000000002,0.8000000000000114,0.22837567799029718,-2.8000000000000114
31004_20130204_0000_00,2013-02-04 00:00:00,2013,2,00,0,G,937.0,818.0,680.0,1811.1,0.0,1131.1,1131.1,6.599999999999994,0.5835027848996547,-0.5999999999999943
31004_20130204_1200_12,2013-02-04 12:00:00,2013,2,12,0,E,914.0,733.0,907.1,2720.9,227.10000000000002,2040.9,1813.8000000000002,8.60000000000002,0.4741426838681232,-1.4000000000000021
31004_20130205_0000_00,2013-02-05 00:00:00,2013,2,00,0,HE,700.0,679.0,2831.4,3374.3,2151.4,2694.3,542.9000000000001,0.4000000000000057,0.07367839381101596,-8.800000000000011
31004_20130205_1200_12,2013-02-05 12:00:00,2013,2,12,0,HE,849.0,790.0,1600.8,2191.7,920.8,1511.6999999999998,590.8999999999999,12.0,2.030800473853444,-1.4000000000000057
31004_20130208_1200_12,2013-02-08 12:00:00,2013,2,12,0,HE,844.0,780.0,1561.9,2209.1,881.9000000000001,1529.1,647.1999999999998,2.5999999999999943,0.4017305315203948,-1.0
31004_20130209_0000_00,2013-02-09 00:00:00,2013,2,00,0,HE,830.0,762.0,1691.2,2390.2,1011.2,1710.1999999999998,698.9999999999998,3.600000000000019,0.5150214592274707,-3.400000000000002
31004_20130209_1200_12,2013-02-09 12:00:00,2013,2,12,0,HE,865.0,773.0,1340.5,2265.1,660.5,1585.1,924.5999999999999,0.6000000000000192,0.06489292667099494,-1.6000000000000192
31004_20130210_0000_00,2013-02-10 00:00:00,2013,2,00,0,HE,824.0,718.0,1715.8,2835.5,1035.8,2155.5,1119.7,0.6000000000000192,0.05358578190586935,-8.400000000000002
31004_20130210_1200_12,2013-02-10 12:00:00,2013,2,12,0,HE,773.0,748.0,2221.5,2488.4,1541.5,1808.4,266.9000000000001,0.3999999999999808,0.14986886474334232,-1.799999999999983
31004_20130211_0000_00,2013-02-11 00:00:00,2013,2,00,0,E,925.0,897.0,723.6,992.7,43.60000000000002,312.70000000000005,269.1,0.8000000000000078,0.2972872538089958,-2.600000000000019
31004_20130213_0000_00,2013-02-13 00:00:00,2013,2,00,0,HE,834.0,797.0,1598.5,1971.8,918.5,1291.8,373.29999999999995,0.5999999999999943,0.16072863648539898,-2.4000000000000057
31004_20130214_0000_00,2013-02-14 00:00:00,2013,2,00,0,G,932.0,893.0,680.0,1039.1,0.0,359.0999999999999,359.0999999999999,4.399999999999981,1.2252854358117464,-2.5999999999999943
31004_20130214_1200_12,2013-02-14 12:00:00,2013,2,12,0,G,931.0,908.0,680.0,890.5,0.0,210.5,210.5,0.8000000000000114,0.3800475059382477,-2.8000000000000114
31004_20130214_1200_12,2013-02-14 12:00:00,2013,2,12,1,HE,754.0,723.0,2423.7,2762.5,1743.6999999999998,2082.5,338.8000000000002,1.1999999999999886,0.3541912632821688,-17.599999999999994
31004_20130216_0000_00,2013-02-16 00:00:00,2013,2,00,0,HE,877.0,853.0,1154.3,1385.2,474.29999999999995,705.2,230.9000000000001,1.4000000000000021,0.6063230835859686,-8.200000000000014
31004_20130217_0000_00,2013-02-17 00:00:00,2013,2,00,0,G,934.0,925.0,680.0,753.6,0.0,73.60000000000002,73.60000000000002,0.4000000000000057,0.5434782608695727,-1.1999999999999922
31004_20130217_1200_12,2013-02-17 12:00:00,2013,2,12,0,G,938.0,907.0,680.0,962.6,0.0,282.6,282.6,3.8000000000000114,1.3446567586695015,-3.5999999999999943
31004_20130218_1200_12,2013-02-18 12:00:00,2013,2,12,0,G,938.0,876.0,680.0,1253.1,0.0,573.0999999999999,573.0999999999999,3.7999999999999865,0.6630605478973979,-6.400000000000006
31004_20130219_0000_00,2013-02-19 00:00:00,2013,2,00,0,G,935.0,879.0,680.0,1198.0,0.0,518.0,518.0,5.400000000000006,1.0424710424710435,-3.0
31004_20130219_1200_12,2013-02-19 12:00:00,2013,2,12,0,G,934.0,905.0,680.0,945.3,0.0,265.29999999999995,265.29999999999995,3.0,1.130795326045986,-2.599999999999998
31004_20130219_1200_12,2013-02-19 12:00:00,2013,2,12,1,HE,803.0,751.0,1936.7,2482.0,1256.7,1802.0,545.3,0.799999999999983,0.1467082339996301,-2.0
31004_20130220_0000_00,2013-02-20 00:00:00,2013,2,00,0,G,932.0,898.0,680.0,992.4,0.0,312.4,312.4,3.399999999999981,1.0883482714468569,-1.799999999999983
31004_20130220_1200_12,2013-02-20 12:00:00,2013,2,12,0,G,931.0,906.0,680.0,909.0,0.0,229.0,229.0,6.0,2.6200873362445414,-3.2000000000000135
31004_20130221_0000_00,2013-02-21 00:00:00,2013,2,00,0,G,930.0,904.0,680.0,918.6,0.0,238.60000000000002,238.60000000000002,4.599999999999994,1.9279128248113973,-1.4000000000000057
31004_20130221_1200_12,2013-02-21 12:00:00,2013,2,12,0,E,925.0,913.0,730.6,853.4,50.60000000000002,173.39999999999998,122.79999999999995,0.4000000000000057,0.32573289902280606,-3.200000000000017
31004_20130222_0000_00,2013-02-22 00:00:00,2013,2,00,0,E,925.0,875.0,710.6,1182.3,30.600000000000023,502.29999999999995,471.69999999999993,0.2000000000000135,0.042399830400681265,-6.600000000000019
31004_20130222_1200_12,2013-02-22 12:00:00,2013,2,12,0,G,930.0,900.0,680.0,955.8,0.0,275.79999999999995,275.79999999999995,3.399999999999981,1.2327773749093478,-3.1999999999999886
31004_20130223_1200_12,2013-02-23 12:00:00,2013,2,12,0,G,940.0,922.0,680.0,842.8,0.0,162.79999999999995,162.79999999999995,4.599999999999994,2.825552825552823,-4.0
31004_20130223_1200_12,2013-02-23 12:00:00,2013,2,12,1,HE,738.0,700.0,2674.7,2806.4,1994.6999999999998,2126.4,131.70000000000027,0.4000000000000057,0.3037205770691001,-5.0
31004_20130224_1200_12,2013-02-24 12:00:00,2013,2,12,0,G,937.0,868.0,680.0,1320.6,0.0,640.5999999999999,640.5999999999999,5.199999999999989,0.8117389946924741,-7.399999999999977
31004_20130225_0000_00,2013-02-25 00:00:00,2013,2,00,0,E,907.0,859.0,926.8,1380.6,246.79999999999995,700.5999999999999,453.79999999999995,1.4000000000000323,0.3085059497576096,-6.800000000000013
31004_20130225_1200_12,2013-02-25 12:00:00,2013,2,12,0,G,931.0,906.0,680.0,909.0,0.0,229.0,229.0,5.000000000000002,2.183406113537119,-3.0
31004_20130226_0000_00,2013-02-26 00:00:00,2013,2,00,0,G,927.0,895.0,680.0,975.4,0.0,295.4,295.4,7.199999999999989,2.4373730534867937,-1.7999999999999563
31004_20130226_1200_12,2013-02-26 12:00:00,2013,2,12,0,G,928.0,901.0,680.0,928.4,0.0,248.39999999999998,248.39999999999998,4.399999999999977,1.7713365539452404,-2.0
31004_20130228_0000_00,2013-02-28 00:00:00,2013,2,00,0,HE,898.0,850.0,1037.2,1386.4,357.20000000000005,706.4000000000001,349.20000000000005,0.4000000000000057,0.1145475372279512,-0.8000000000000114
31004_20130228_1200_12,2013-02-28 12:00:00,2013,2,12,0,HE,845.0,767.0,1587.3,2380.3,907.3,1700.3000000000002,793.0000000000002,0.5999999999999943,0.07566204287515689,-2.4000000000000057
31004_20130301_0000_00,2013-03-01 00:00:00,2013,3,00,0,G,944.0,921.0,680.0,887.6,0.0,207.60000000000002,207.60000000000002,7.599999999999994,3.660886319845854,-0.4000000000000057
31004_20130301_1200_12,2013-03-01 12:00:00,2013,3,12,0,G,940.0,909.0,680.0,962.0,0.0,282.0,282.0,7.7999999999999865,2.765957446808506,-3.1999999999999886
31004_20130302_1200_12,2013-03-02 12:00:00,2013,3,12,0,G,933.0,899.0,680.0,992.1,0.0,312.1,312.1,1.2000000000000437,0.38449214995195247,-2.2000000000000153
31004_20130303_0000_00,2013-03-03 00:00:00,2013,3,00,0,HE,891.0,880.0,1021.9,1125.8,341.9,445.79999999999995,103.89999999999998,2.2000000000000437,2.117420596727665,-0.8000000000000096
31004_20130304_0000_00,2013-03-04 00:00:00,2013,3,00,0,G,925.0,906.0,688.6,863.8,8.600000000000023,183.79999999999995,175.19999999999993,1.7999999999999865,1.0273972602739652,-2.1999999999999886
31004_20130305_1200_12,2013-03-05 12:00:00,2013,3,12,0,G,923.0,900.0,680.0,892.4,0.0,212.39999999999998,212.39999999999998,5.600000000000023,2.636534839924681,-2.400000000000034
31004_20130306_1200_12,2013-03-06 12:00:00,2013,3,12,0,HE,700.0,673.0,2658.3,3231.8,1978.3000000000002,2551.8,573.5,0.4000000000000057,0.06974716652136106,-4.599999999999994
31004_20130308_0000_00,2013-03-08 00:00:00,2013,3,00,0,G,925.0,902.0,695.6,910.0,15.600000000000023,230.0,214.39999999999998,1.0,0.46641791044776126,-1.5999999999999943
31004_20130308_0000_00,2013-03-08 00:00:00,2013,3,00,1,HE,700.0,634.0,2661.3,3771.8,1981.3000000000002,3091.8,1110.5,1.6000000000000227,0.14407924358397323,-2.8000000000000114
31004_20130308_1200_12,2013-03-08 12:00:00,2013,3,12,0,G,930.0,910.0,680.0,863.0,0.0,183.0,183.0,4.0,2.185792349726776,-3.800000000000008
31004_20130308_1200_12,2013-03-08 12:00:00,2013,3,12,1,HE,789.0,700.0,2045.6,2706.4,1365.6,2026.4,660.8000000000002,2.9999999999999964,0.45399515738498725,-0.40000000000000213
31004_20130309_0000_00,2013-03-09 00:00:00,2013,3,00,0,HE,700.0,662.0,2713.3,3473.8,2033.3000000000002,2793.8,760.5,1.0,0.13149243918474687,-3.200000000000017
31004_20130309_1200_12,2013-03-09 12:00:00,2013,3,12,0,G,934.0,925.0,680.0,750.6,0.0,70.60000000000002,70.60000000000002,0.20000000000001705,0.28328611898019407,-3.8000000000000114
31004_20130310_1200_12,2013-03-10 12:00:00,2013,3,12,0,HE,850.0,772.0,1297.3,2179.4,617.3,1499.4,882.1000000000001,1.8000000000000114,0.20405849676907506,-4.400000000000006
31004_20130312_1200_12,2013-03-12 12:00:00,2013,3,12,0,HE,773.0,717.0,2239.0,2846.7,1559.0,2166.7,607.6999999999998,0.7999999999999865,0.13164390324172892,-10.199999999999989
31004_20130313_1200_12,2013-03-13 12:00:00,2013,3,12,0,G,925.0,891.0,697.6,1012.9,17.600000000000023,332.9,315.29999999999995,1.8000000000000078,0.5708848715509064,-2.600000000000019
31004_20130313_1200_12,2013-03-13 12:00:00,2013,3,12,1,HE,811.0,784.0,1793.5,2071.1,1113.5,1391.1,277.5999999999999,0.40000000000000213,0.14409221902017372,-3.400000000000002
31004_20130314_0000_00,2013-03-14 00:00:00,2013,3,00,0,G,922.0,897.0,680.0,911.3,0.0,231.29999999999995,231.29999999999995,1.0,0.4323389537397321,-1.3999999999999808
31004_20130314_1200_12,2013-03-14 12:00:00,2013,3,12,0,G,925.0,911.0,700.6,835.7,20.600000000000023,155.70000000000005,135.10000000000002,2.0,1.480384900074019,-4.0
31004_20130315_0000_00,2013-03-15 00:00:00,2013,3,00,0,G,934.0,898.0,680.0,1010.4,0.0,330.4,330.4,1.4000000000000021,0.42372881355932274,-1.8000000000000078
31004_20130315_1200_12,2013-03-15 12:00:00,2013,3,12,0,G,936.0,915.0,680.0,871.0,0.0,191.0,191.0,4.400000000000006,2.3036649214659715,-4.200000000000017
31004_20130316_0000_00,2013-03-16 00:00:00,2013,3,00,0,G,925.0,899.0,694.6,938.0,14.600000000000023,258.0,243.39999999999998,4.200000000000017,1.7255546425636883,-2.0
31004_20130316_1200_12,2013-03-16 12:00:00,2013,3,12,0,G,921.0,890.0,680.0,967.9,0.0,287.9,287.9,4.599999999999994,1.5977770059048262,-2.199999999999992
31004_20130316_1200_12,2013-03-16 12:00:00,2013,3,12,1,HE,739.0,711.0,2498.9,2810.2,1818.9,2130.2,311.2999999999997,1.8000000000000114,0.5782203662062361,-1.5999999999999979
31004_20130317_0000_00,2013-03-17 00:00:00,2013,3,00,0,HE,779.0,724.0,2088.1,2682.0,1408.1,2002.0,593.9000000000001,0.2000000000000135,0.03367570298030198,-2.600000000000019
31004_20130317_1200_12,2013-03-17 12:00:00,2013,3,12,0,HE,700.0,673.0,2678.3,3274.9,1998.3000000000002,2594.9,596.5999999999999,0.6000000000000192,0.10056989607777729,-3.9999999999999964
31004_20130318_0000_00,2013-03-18 00:00:00,2013,3,00,0,G,926.0,909.0,680.0,836.0,0.0,156.0,156.0,0.5999999999999943,0.384615384615381,-2.399999999999981
31004_20130318_0000_00,2013-03-18 00:00:00,2013,3,00,1,HE,722.0,667.0,2730.4,3363.1,2050.4,2683.1,632.6999999999998,0.8000000000000114,0.12644223170539143,-3.8000000000000114
31004_20130318_1200_12,2013-03-18 12:00:00,2013,3,12,0,G,925.0,906.0,703.6,881.9,23.600000000000023,201.89999999999998,178.29999999999995,2.399999999999981,1.3460459899046446,-3.799999999999983
31004_20130319_0000_00,2013-03-19 00:00:00,2013,3,00,0,HE,784.0,715.0,2115.0,2860.5,1435.0,2180.5,745.5,2.400000000000002,0.3219315895372236,-4.2000000000000135
31004_20130320_0000_00,2013-03-20 00:00:00,2013,3,00,0,G,933.0,916.0,680.0,834.9,0.0,154.89999999999998,154.89999999999998,6.0,3.873466752743706,-2.1999999999999886
31004_20130320_1200_12,2013-03-20 12:00:00,2013,3,12,0,G,926.0,910.0,680.0,826.8,0.0,146.79999999999995,146.79999999999995,2.200000000000017,1.4986376021798486,-2.599999999999998
31004_20130321_0000_00,2013-03-21 00:00:00,2013,3,00,0,HE,850.0,749.0,1314.4,2442.7,634.4000000000001,1762.6999999999998,1128.2999999999997,3.200000000000017,0.2836125144021996,-2.599999999999998
31004_20130321_1200_12,2013-03-21 12:00:00,2013,3,12,0,HE,831.0,759.0,1646.0,2387.5,966.0,1707.5,741.5,2.800000000000008,0.3776129467296032,-3.2000000000000135
31004_20130322_0000_00,2013-03-22 00:00:00,2013,3,00,0,HE,841.0,793.0,1564.9,2048.1,884.9000000000001,1368.1,483.1999999999998,4.400000000000006,0.9105960264900678,-0.7999999999999865
31004_20130322_1200_12,2013-03-22 12:00:00,2013,3,12,0,HE,831.0,786.0,1698.9,2155.3,1018.9000000000001,1475.3000000000002,456.4000000000001,3.0,0.6573181419807186,-4.599999999999994
31004_20130323_0000_00,2013-03-23 00:00:00,2013,3,00,0,G,942.0,906.0,680.0,1007.5,0.0,327.5,327.5,1.200000000000017,0.36641221374046323,-2.599999999999998
31004_20130323_0000_00,2013-03-23 00:00:00,2013,3,00,1,HE,823.0,743.0,1804.8,2637.4,1124.8,1957.4,832.6000000000001,3.0,0.36031707902954596,-0.4000000000000057
31004_20130324_0000_00,2013-03-24 00:00:00,2013,3,00,0,HE,829.0,755.0,1745.0,2508.0,1065.0,1828.0,763.0,3.0,0.39318479685452157,-0.4000000000000057
31004_20130324_1200_12,2013-03-24 12:00:00,2013,3,12,0,G,937.0,916.0,680.0,870.8,0.0,190.79999999999995,190.79999999999995,4.199999999999989,2.2012578616352148,-4.599999999999966
31004_20130324_1200_12,2013-03-24 12:00:00,2013,3,12,1,HE,700.0,677.0,2861.4,3338.7,2181.4,2658.7,477.2999999999997,0.4000000000000057,0.08380473496752691,-2.599999999999998
31004_20130325_0000_00,2013-03-25 00:00:00,2013,3,00,0,G,934.0,913.0,680.0,871.4,0.0,191.39999999999998,191.39999999999998,3.199999999999994,1.6718913270637379,-3.599999999999996
31004_20130325_1200_12,2013-03-25 12:00:00,2013,3,12,0,G,928.0,906.0,680.0,881.9,0.0,201.89999999999998,201.89999999999998,4.800000000000011,2.377414561664196,-3.1999999999999904
31004_20130326_0000_00,2013-03-26 00:00:00,2013,3,00,0,G,925.0,891.0,686.6,1003.8,6.600000000000023,323.79999999999995,317.19999999999993,1.2000000000000437,0.37831021437580203,-1.2000000000000437
31004_20130326_1200_12,2013-03-26 12:00:00,2013,3,12,0,G,930.0,901.0,680.0,946.4,0.0,266.4,266.4,4.0,1.5015015015015016,-3.3999999999999773
31004_20130326_1200_12,2013-03-26 12:00:00,2013,3,12,1,HE,767.0,744.0,2276.2,2523.0,1596.1999999999998,1843.0,246.80000000000018,0.4000000000000057,0.16207455429497786,-3.4000000000000057
31004_20130327_0000_00,2013-03-27 00:00:00,2013,3,00,0,E,925.0,914.0,737.5,844.2,57.5,164.20000000000005,106.70000000000005,0.6000000000000245,0.5623242736645025,-4.000000000000002
31004_20130328_1200_12,2013-03-28 12:00:00,2013,3,12,0,G,939.0,916.0,680.0,888.7,0.0,208.70000000000005,208.70000000000005,3.400000000000034,1.6291327264015492,-5.19999999999999
31004_20130330_0000_00,2013-03-30 00:00:00,2013,3,00,0,G,934.0,925.0,680.0,751.6,0.0,71.60000000000002,71.60000000000002,0.3999999999999755,0.5586592178770605,-2.0
31004_20130401_1200_12,2013-04-01 12:00:00,2013,4,12,0,E,916.0,902.0,735.0,864.6,55.0,184.60000000000002,129.60000000000002,3.1999999999999886,2.469135802469127,-3.1999999999999886
31004_20130402_0000_00,2013-04-02 00:00:00,2013,4,00,0,G,918.0,881.0,680.0,1025.7,0.0,345.70000000000005,345.70000000000005,3.599999999999996,1.04136534567544,-1.1999999999999904
31004_20130402_1200_12,2013-04-02 12:00:00,2013,4,12,0,G,922.0,902.0,680.0,864.6,0.0,184.60000000000002,184.60000000000002,1.6000000000000227,0.8667388949079212,-4.0
31004_20130403_0000_00,2013-04-03 00:00:00,2013,4,00,0,HE,756.0,724.0,2384.7,2734.1,1704.6999999999998,2054.1,349.4000000000001,1.3999999999999808,0.4006868918145336,-1.1999999999999886
31004_20130404_1200_12,2013-04-04 12:00:00,2013,4,12,0,G,940.0,916.0,680.0,897.6,0.0,217.60000000000002,217.60000000000002,3.399999999999981,1.562499999999991,-5.0
31004_20130405_1200_12,2013-04-05 12:00:00,2013,4,12,0,G,938.0,918.0,680.0,861.4,0.0,181.39999999999998,181.39999999999998,2.9999999999999982,1.6538037486218293,-4.800000000000011
31004_20130406_0000_00,2013-04-06 00:00:00,2013,4,00,0,G,934.0,918.0,680.0,825.5,0.0,145.5,145.5,2.2000000000000437,1.5120274914089646,-3.2000000000000437
31004_20130407_1200_12,2013-04-07 12:00:00,2013,4,12,0,E,925.0,911.0,754.6,889.8,74.60000000000002,209.79999999999995,135.19999999999993,0.5999999999999659,0.4437869822484957,-5.0
31004_20130408_0000_00,2013-04-08 00:00:00,2013,4,00,0,G,938.0,918.0,680.0,861.4,0.0,181.39999999999998,181.39999999999998,1.400000000000034,0.7717750826902063,-3.8000000000000096
31004_20130409_0000_00,2013-04-09 00:00:00,2013,4,00,0,G,943.0,907.0,680.0,1007.1,0.0,327.1,327.1,2.6000000000000227,0.7948639559767724,-4.2000000000000455
31004_20130409_1200_12,2013-04-09 12:00:00,2013,4,12,0,HE,700.0,693.0,2935.4,3187.0,2255.4,2507.0,251.5999999999999,0.2000000000000135,0.0794912559618496,-3.400000000000002
31004_20130410_1200_12,2013-04-10 12:00:00,2013,4,12,0,G,938.0,918.0,680.0,861.4,0.0,181.39999999999998,181.39999999999998,2.8000000000000114,1.5435501653803814,-6.0
31004_20130410_1200_12,2013-04-10 12:00:00,2013,4,12,1,HE,738.0,700.0,2657.5,2932.3,1977.5,2252.3,274.8000000000002,0.6000000000000245,0.21834061135372057,-1.8000000000000131
31004_20130411_1200_12,2013-04-11 12:00:00,2013,4,12,0,HE,777.0,726.0,2117.9,2668.5,1437.9,1988.5,550.5999999999999,0.20000000000004547,0.036324010170731114,-6.2000000000000455
31004_20130412_0000_00,2013-04-12 00:00:00,2013,4,00,0,HE,836.0,816.0,1426.2,1626.5,746.2,946.5,200.29999999999995,0.6000000000000227,0.2995506739890279,-3.400000000000034
31004_20130412_1200_12,2013-04-12 12:00:00,2013,4,12,0,HE,738.0,707.0,2518.6,2864.2,1838.6,2184.2,345.5999999999999,0.8000000000000114,0.23148148148148484,-3.5999999999999943
31004_20130413_0000_00,2013-04-13 00:00:00,2013,4,00,0,HE,802.0,685.0,1911.7,3185.8,1231.7,2505.8,1274.1000000000001,0.5999999999999979,0.04709206498704951,-2.8000000000000114
31004_20130413_1200_12,2013-04-13 12:00:00,2013,4,12,0,E,925.0,901.0,723.6,946.4,43.60000000000002,266.4,222.79999999999995,0.2000000000000437,0.08976660682228174,-4.0
31004_20130413_1200_12,2013-04-13 12:00:00,2013,4,12,1,HE,632.0,619.0,3821.9,3984.5,3141.9,3304.5,162.5999999999999,0.2000000000000135,0.12300123001230849,-3.2000000000000135
31004_20130414_0000_00,2013-04-14 00:00:00,2013,4,00,0,HE,789.0,712.0,2036.8,2868.4,1356.8,2188.4,831.6000000000001,1.8000000000000114,0.21645021645021778,-5.599999999999998
31004_20130414_1200_12,2013-04-14 12:00:00,2013,4,12,0,HE,776.0,743.0,2163.6,2516.5,1483.6,1836.5,352.9000000000001,1.0,0.28336639274582026,-3.1999999999999886
31004_20130414_1200_12,2013-04-14 12:00:00,2013,4,12,1,HE,632.0,584.0,3805.0,4419.8,3125.0,3739.8,614.8000000000002,0.20000000000001705,0.03253090435914394,-2.8000000000000114
31004_20130416_0000_00,2013-04-16 00:00:00,2013,4,00,0,HE,831.0,796.0,1610.5,1964.5,930.5,1284.5,354.0,3.4000000000000323,0.9604519774011391,-6.400000000000032
31004_20130417_0000_00,2013-04-17 00:00:00,2013,4,00,0,HE,831.0,763.0,1672.5,2370.9,992.5,1690.9,698.4000000000001,1.0,0.143184421534937,-4.199999999999989
